TOTAL,F,MEI_E,EUR,HR	6249 	5974 	5692 	5745 	5906 	6106 	6520 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,HU	5297 	5094 	5063 	4954 	5163 	4983 	4587 	5144 	4762 	4328 	4560 	3877 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,IE	: 	24384 	23460 	23092 	22725 	22577 	23700 	25259 	26490 	25471 	22692 	21237 	20146 	19186 	15230 	13525 	12783 	12497 	10854 	9745 	9657 
TOTAL,F,MEI_E,EUR,IS	: 	25478 	24207 	22918 	21156 	20325 	20386 	26238 	36996 	33521 	31632 	25806 	23962 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,IT	18125 p	17511 	17501 	17477 	17824 	17671 	17726 	17457 	17192 	16821 	16262 	16092 	15455 	: 	11152 	10787 	10337 	9888 	9070 	8161 	8738 
TOTAL,F,MEI_E,EUR,LT	6865 	6498 	5846 	5480 	4978 	4395 	4862 	5596 	4720 	3817 	2996 	2497 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,LU	39005 p	39260 	38000 	37623 	36391 	35901 	35788 	35772 	34697 	33534 	32808 	31469 	30059 	29092 	25799 	24936 	23664 	22672 	22613 	22846 	21688 
TOTAL,F,MEI_E,EUR,LV	7354 	6755 	6157 	5588 	5343 	5042 	5407 	6285 	5599 	3916 	3101 	2479 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,MK	: 	2428 	2287 	2248 	2163 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,MT	15289 	15022 	14078 	13115 	12388 	11868 	11641 	11698 	10998 	10065 	9911 	9539 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,NL	25016 b	23609 	22960 	22771 	22551 	22274 	22425 	22471 	21940 	20327 	19035 	18587 	: 	: 	15262 	14524 	14109 	13553 	13638 	13554 	12758 
TOTAL,F,MEI_E,EUR,NO	41687 	43272 	46071 	44796 	42177 	38591 	34295 	35381 	33646 	30034 	32179 	28308 	28329 	29806 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,PL	6602 	6363 	6132 	5932 	5829 	5765 	5063 	5913 	4882 	4122 	3694 	3034 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,PT	10385 	9791 	9683 	9822 	10101 	10257 	10423 	10311 	10172 	9858 	9507 	9314 	8713 	: 	7636 	6923 	6567 	6180 	5989 	5592 	5245 
TOTAL,F,MEI_E,EUR,RO	2708 	2627 	2409 	2302 	2333 	2372 	2348 	2495 	2291 	1922 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,RS	2960 	3021 	2804 	2903 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,SE	26941 	26724 b	28400 	27536 	25831 	23354 	20475 	22227 	21438 	19873 	18794 	18618 	18025 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,SI	12937 	12966 	12668 	12534 	12846 	12717 	12494 	12537 	11523 	10541 	9948 	9377 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,SK	7281 	7185 	7335 	7153 	7416 	6855 	6635 	6167 	5068 	4270 	3766 	3060 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,TR	: 	4614 	4666 	4644 	4353 	4545 	3748 	4127 	3942 	3662 	3242 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,UK	24159 	24460 	23805 	21279 	22082 b	20234 	20028 	19022 	22141 	24175 	22135 	21910 	: 	: 	19857 	17336 	15489 	15205 	12136 	11687 	11601 
TOTAL,F,MEI_E,NAC,AT	25452 	25228 	25535 	23757 	23762 	23444 	22971 	22237 	21136 b	19865 	19345 	19462 	18236 	17151 	15997 	15933 	15293 	14866 	14928 	15206 	14952 
TOTAL,F,MEI_E,NAC,BE	23479 	22992 	22947 	22758 	21457 	21259 	20918 	20495 	19473 	18789 	18355 	17814 	16571 	16720 	17350 	16754 	16187 	15407 	14948 	14711 	14522 
TOTAL,F,MEI_E,NAC,BG	7429 b	7727 	7480 	6784 	6294 	6616 	6744 	6281 	5092 	3304 	3039 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,CH	52676 	53507 	52973 b	54567 	53309 	52056 	51269 	51854 	50454 	49192 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,CY	16785 	16756 	18278 	19082 	19872 	19224 	18620 	18559 	10623 b	10533 	9417 	8704 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,CZ	233645 	223913 	217584 	213224 	210232 	208573 	206465 	202075 	184709 	170767 	158401 	150800 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,DE	23411 	22973 	21964 	21840 	21401 	21037 	21018 	20814 	20595 	19720 	16906 	17767 	: 	: 	17081 	16739 	16141 	15616 	15525 	15002 	14433 
TOTAL,F,MEI_E,NAC,DK	235565 	232570 	230511 	219537 	218448 	216313 b	197742 	192267 	190259 	184450 	176352 	170175 	166216 	164353 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EA	20279.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EA18	20403.1 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EA19	20279.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EE	9841 	9304 	8633 b	7639 	6913 	6422 	6609 	7009 	6077 	5117 	4198 	3538 	3137 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EL	8574 	8595 	8808 	9103 	10496 	12410 	13798 	13316 	12601 	11976 	11515 	10963 	10033 	9502 	8118 	7724 	7384 	7088 	6345 	5769 	5197 
TOTAL,F,MEI_E,NAC,ES	15719 	15328 	15278 	15551 	15964 	16070 	16721 	16684 	15915 b	13004 	12394 	11762 	11462 	: 	10374 	9539 	8827 	8140 	7675 	7396 	7042 
TOTAL,F,MEI_E,NAC,EU	63669.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EU27	63814.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EU28	63669.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,FI	26036 	25867 	25658 	25468 	24756 	23689 	23033 	22642 	21481 	20321 	19839 	19118 	18177 	: 	15747 	15116 	14408 	13851 	13294 	13061 	: 
TOTAL,F,MEI_E,NAC,FR	25059 	24630 	24190 	24336 	24113 	23472 	23053 	22750 	22053 b	18088 	18054 	17890 	17263 	: 	16237 	15786 	15649 	15226 	14917 	14627 	14305 
TOTAL,F,MEI_E,NAC,HR	47578 	45607 	43141 	43212 	43935 	44510 	47855 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,HU	1642084 	1572466 	1502946 	1433039 	1442486 	1372580 	1285862 	1293728 	1196984 	1143613 	1131125 	975792 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,IE	: 	24384 	23460 	23092 	22725 	22577 	23700 	25259 	26490 	25471 	22692 	21237 	20146 	19186 	15230 	13525 	12762 	11862 	10935 	10091 	9732 
TOTAL,F,MEI_E,NAC,IS	: 	3945473 	3930683 	3683637 	3414968 	3290398 	3520117 	3773825 	3241938 	2941783 	2474552 	2248733 	2076294 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,IT	18125 p	17511 	17501 	17477 	17824 	17671 	17726 	17457 	17192 	16821 	16262 	16092 	15455 	: 	11152 	10787 	10376 	9853 	9176 	8978 	8643 
TOTAL,F,MEI_E,NAC,LT	6865 	6498 	20186 	18922 	17187 	15176 	16789 	19321 	16297 	13181 	10345 	8621 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,LU	39005 p	39260 	38000 	37623 	36391 	35901 	35788 	35772 	34697 	33534 	32808 	31469 	30059 	29092 	25799 	24936 	23829 	22781 	22030 	21833 	21320 
TOTAL,F,MEI_E,NAC,LV	7354 	6755 	6157 	5588 	5343 	5042 	5407 	6285 	5599 	3916 	3101 	2479 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,MK	: 	149651 	140844 	138312 	132975 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,MT	15289 	15022 	14078 	13115 	12388 	11868 	11641 	11698 	10998 	10065 	4261 	4083 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,NL	25016 b	23609 	22960 	22771 	22551 	22274 	22425 	22471 	21940 	20327 	19035 	18587 	: 	: 	15262 	14524 	14212 	13596 	13242 	12909 	12495 
TOTAL,F,MEI_E,NAC,NO	373085 	361513 	359666 	334856 	328703 	308897 	299323 	290966 	269725 	241693 	257727 	236931 	226727 	223800 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,PL	27622 	26627 	25739 	24824 	24020 	23028 	21909 	20765 	18472 	16059 	14861 	13736 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,PT	10385 	9791 	9683 	9822 	10101 	10257 	10423 	10311 	10172 	9858 	9507 	9314 	8713 	: 	7636 	6923 	6607 	6122 	5848 	5470 	5152 
TOTAL,F,MEI_E,NAC,RO	12039 	11673 	10646 	10267 	9892 	9991 	9954 	9190 	7642 	6775 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,RS	357370 	354374 	317291 	328402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,SE	251997 	243145 b	245699 	239675 	233247 	222732 	217423 	213721 	198304 	183909 	174452 	169874 	164460 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,SI	12937 	12966 	12668 	12534 	12846 	12717 	12494 	12537 	11523 	10541 	2383171 	2241922 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,SK	7281 	7185 	7335 	7153 	7416 	6855 	6635 	6167 	171185 	158982 	145378 	122447 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,TR	: 	13412 	11821 	10744 	10175 	9075 	8108 	7869 	7042 	6625 	5438 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,UK	19798 	19718 	19189 	18072 	17905 b	17561 	17181 	16947 	17630 	16544 	15090 	14982 	: 	: 	12102 	11420 	10477 	10526 	9877 	9686 	9001 
TOTAL,F,MEI_E,PPS,AT	24194 	23841 	23831 	22499 	22449 	22310 	21289 	21154 	20612 b	19487 	18875 	18844 	17654 	16583 	16513 	15729 	14374 	14001 	14051 	13775 	13808 
TOTAL,F,MEI_E,PPS,BE	21926 	21152 	20712 	20725 	19464 	19294 	18626 	18561 	18128 	17447 	17251 	16692 	15555 	16476 	17333 	16377 	16316 	15480 	14944 	14086 	14065 
TOTAL,F,MEI_E,PPS,BG	8130 b	8161 	7801 	6999 	6411 	6768 	6727 	6532 	5713 	3765 	3594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,CH	30193 	29591 	29028 b	28558 	26497 	25478 	24667 	25418 	24564 	23233 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,CY	19138 	18603 	20007 	20634 	22392 	21680 	20744 	21165 	20755 b	20850 	18375 	16801 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,CZ	13674 	12765 	12186 	11903 	11317 	11059 	10689 	11220 	10662 	9824 	9150 	8537 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,DE	23340 	22636 	21388 	21724 	20977 	20321 	19650 	20106 	20255 	19219 	16370 	16963 	: 	: 	17148 	16065 	15083 	14600 	14235 	13660 	13045 
TOTAL,F,MEI_E,PPS,DK	23269 	22421 	22173 	21216 	20738 	20680 b	18571 	18459 	18603 	17871 	16861 	16391 	15852 	16528 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EA	20159.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EA18	20241.2 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EA19	20159.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EE	13502 	12304 	11054 b	9994 	9111 	8586 	8555 	9145 	8287 	7469 	6492 	5610 	5054 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EL	10092 	10061 	9875 	9837 	11102 	13136 	14531 	14625 	14038 	13449 	13048 	12515 	11683 	11850 	10362 	10168 	9378 	9318 	8680 	8213 	7819 
TOTAL,F,MEI_E,PPS,ES	17436 	16604 	16345 	16387 	16466 	16641 	17110 	17551 	17143 b	14170 	13604 	12932 	12972 	: 	12502 	11521 	10460 	10018 	9587 	9122 	8803 
TOTAL,F,MEI_E,PPS,EU	18415.1 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15116 e	14271 e	13523 e	13116 e	12519 e	12095 e	11780 e
TOTAL,F,MEI_E,PPS,EU27	18490.9 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EU28	18415.1 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,FI	21760 	21150 	20838 	20988 	20259 	19463 	18569 	18761 	17967 	16560 	16052 	15445 	14358 	: 	13564 	12628 	12155 	11790 	11558 	11075 	: 
TOTAL,F,MEI_E,PPS,FR	23947 	22870 	22031 	22323 	21985 	21319 	20538 	20546 	20412 b	16666 	16686 	16272 	15696 	: 	15934 	15006 	14903 	14315 	13378 	13191 	12983 
TOTAL,F,MEI_E,PPS,HR	9636 	9041 	8432 	8388 	8086 	8124 	8543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,HU	9318 	8853 	8481 	8103 	8360 	7912 	7255 	7420 	7140 	7137 	7198 	6255 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,IE	: 	19904 	19269 	19459 	19107 	19073 	19453 	19799 	20931 	20457 	18305 	17036 	15970 	15250 	14128 	13093 	12909 	12882 	11573 	11302 	10789 
TOTAL,F,MEI_E,PPS,IS	: 	21587 	21672 	21003 	19716 	19328 	20334 	25308 	24847 	23171 	20629 	18721 	17304 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,IT	18108 p	17012 	16940 	17012 	17284 	17456 	16906 	17041 	16778 	16144 	15532 	15338 	14915 	: 	12590 	12471 	11728 	11079 	10470 	10250 	10204 
TOTAL,F,MEI_E,PPS,LT	11284 	10349 	9207 	8494 	7718 	6915 	7262 	8485 	7867 	6658 	5463 	4667 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,LU	32376 p	32598 	31302 	31668 	29508 	29350 	29444 	30447 	30238 	30118 	29400 	30546 	29115 	28496 	26754 	25549 	23320 	22585 	22407 	21592 	21615 
TOTAL,F,MEI_E,PPS,LV	10628 	9378 	8663 	7720 	7324 	7144 	7079 	8371 	8431 	6503 	5486 	4660 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,MK	: 	5221 	4814 	4716 	4649 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,MT	19066 	18571 	17066 	16328 	15798 	15328 	14917 	15120 	14575 	13461 	13255 	13054 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,NL	23102 b	21497 	20668 	21008 	20814 	20654 	20792 	21435 	21513 	19540 	18187 	17515 	: 	: 	15293 	14988 	14843 	14054 	13204 	12644 	12082 
TOTAL,F,MEI_E,PPS,NO	30145 	29545 	29321 	27974 	26915 	25657 	24604 	25313 	24476 	21490 	22878 	20940 	19936 	19714 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,PL	12174 	11396 	10986 	10520 	9949 	9547 	8709 	8556 	7910 	6601 	6050 	5701 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,PT	12670 	11975 	11915 	11795 	11886 	11734 	11684 	11713 	11872 	11605 	11178 	10662 	10128 	: 	10567 	9497 	9122 	8511 	8135 	7685 	7550 
TOTAL,F,MEI_E,PPS,RO	5303 	4943 	4488 	4439 	4225 	4133 	4078 	3956 	3595 	3335 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,RS	6093 	5988 	5319 	5728 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,SE	22169 	21283 b	21586 	21388 	20550 	19514 	19023 	19628 	18547 	16776 	15787 	15336 	14594 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,SI	16267 	15880 	15240 	15030 	15124 	14775 	14210 	15144 	14610 	13750 	12976 	12340 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,SK	11006 	10596 	10562 	10163 	10490 	9757 	9069 	8539 	7153 	6029 	5252 	4313 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,TR	: 	7715 	7280 	7119 	7006 	6513 	5917 	6051 	5625 	5511 	4859 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,UK	20026 	20685 	19593 	19086 	18948 b	18629 	18580 	19673 	21696 	21471 	20018 	19965 	: 	: 	16778 	15538 	14376 	14618 	13839 	13260 	12877 
TOTAL,M,MED_E,EUR,AT	24111 	23856 	23741 	22750 	22519 	21884 	21514 	20832 	19926 b	18652 	18214 	18067 	17211 	16008 	15813 	15666 	14975 	14753 	14965 	15344 	14654 
TOTAL,M,MED_E,EUR,BE	23178 	22360 	22148 	22110 	20733 	20468 	20011 	19713 	18439 	18040 	17671 	17107 	16096 	16050 	16056 	15213 	14565 	14359 	14474 	14430 	13763 
TOTAL,M,MED_E,EUR,BG	3250 b	3442 	3372 	2983 	2939 	2977 	3095 	2900 	2218 	1512 	1411 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,CH	45521 	40609 	39136 b	41820 	40431 	35086 	31438 	29804 	27691 	28381 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,CY	14340 	13987 	14720 	16261 	17322 	17250 	16386 	16863 	16463 b	16290 	14892 	13333 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,CZ	8110 	7628 	7813 	7930 	8024 	7644 	7220 	7478 	6215 	5538 	4900 	4329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,DE	21750 	21194 	20228 	20081 	20074 	19389 	19186 	18927 	18777 	18198 	15923 	16718 	: 	: 	16210 	15736 	14881 	14788 	15187 	14893 	13928 
TOTAL,M,MED_E,EUR,DK	29555 	29049 	28351 	27992 	27750 	27430 b	26245 	25641 	24772 	23937 	23143 	22611 	21667 	21474 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EA	18628 e	18144 e	17884 e	17856 e	17854 e	17583 e	: 	17484 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EA18	18734 e	18251 	17884 	17782 	17778 	17506 	17553 	17370 	16934 	15665 	14700 	14632 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EA19	18628 e	18144 	17776 	17673 	17666 	17389 	17433 	17256 	16817 	15545 	14580 	14506 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EE	9056 	8145 	7505 b	6902 	6329 	5777 	5981 	6447 	5829 	4720 	3822 	3126 	2672 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EL	7564 	7559 	7700 	8504 	9600 	11137 	12225 	11689 	11182 	10439 	10000 	9560 	9000 	8340 	7227 	7013 	6442 	6529 	5973 	5545 	5310 
TOTAL,M,MED_E,EUR,ES	13873 	13459 	13428 	13617 	14029 	14174 	14798 	15118 	14339 b	11976 	11461 	10772 	10539 	: 	9304 	8464 	7641 	6834 	6721 	6354 	6290 
TOTAL,M,MED_E,EUR,EU	16891 e	16507 e	16194 e	15828 e	15836 e	15339 e	: 	15166 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14255 e	13314 e	12521 e	12210 e	11725 e	11145 e	10824 e
TOTAL,M,MED_E,EUR,EU27	16983 e	16598 	16285 	15918 	15924 	15421 	15327 	15166 	15065 	14305 	13276 e	12979 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EU28	16891 e	16507 	16194 	15828 	15836 	15339 	15248 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,FI	24221 	24122 	24287 	23770 	23125 	22341 	21802 	21490 	20513 	19179 	18717 	17809 	17083 	: 	15334 	14506 	13808 	13733 	13156 	13058 	: 
TOTAL,M,MED_E,EUR,FR	21964 	21705 	21561 	21300 	20958 	20344 	20302 	20052 	19272 b	16688 	16446 	16207 	15500 	: 	15120 	14282 	13988 	13708 	13506 	13341 	12829 
TOTAL,M,MED_E,EUR,HR	5860 	5546 	5360 	5199 	5474 	5676 	5959 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,HU	4868 	4608 	4570 	4512 	4805 	4573 	4298 	4790 	4455 	3966 	3902 	3473 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,IE	: 	22175 	20440 	20234 	19997 	20284 	20986 	22720 	23525 	22574 	20220 	19297 	18717 	17470 	14425 	12406 	11204 	11050 	9346 	8451 	8106 
TOTAL,M,MED_E,EUR,IS	: 	23983 	22780 	21623 	19839 	19247 	18536 	22671 	32548 	29094 	28811 	23986 	22705 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,IT	16986 p	16274 	16201 	16191 	16399 	16487 	16543 	16141 	16102 	15578 	14970 	14810 	14105 	: 	10553 	10104 	9570 	9122 	8563 	7586 	7876 
TOTAL,M,MED_E,EUR,LT	5886 	5270 	5013 	4889 	4599 	4005 	4168 	4943 	4277 	3444 	2633 	2138 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,LU	34353 p	35607 	34656 	33822 	33221 	33196 	32616 	31978 	31427 	30326 	29520 	28503 	27235 	26143 	23440 	22536 	21703 	21254 	20984 	20411 	19208 
TOTAL,M,MED_E,EUR,LV	6578 	6054 	5384 	4854 	4622 	4313 	4599 	5638 	4963 	3526 	2669 	2168 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,MK	: 	2142 	1950 	1919 	1810 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,MT	13708 	13727 	12990 	12353 	11759 	11190 	10574 	10726 	10214 	9437 	9273 	8802 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,NL	23128 b	21671 	21199 	21299 	21011 	20725 	20650 	20496 	19966 	18688 	17698 	17308 	: 	: 	14161 	13549 	13234 	12452 	12679 	12071 	11546 
TOTAL,M,MED_E,EUR,NO	40490 	42645 	44807 	43595 	40430 	36808 	33085 	34404 	32585 	29625 	28888 	26253 	26975 	28232 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,PL	5986 	5582 	5375 	5206 	5133 	5087 	4482 	5196 	4197 	3537 	3122 	2542 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,PT	8914 	8594 	8392 	8279 	8416 	8536 	8800 	8424 	8275 	7718 	7440 	7360 	7071 	: 	6071 	5726 	5295 	5110 	5052 	4747 	4436 
TOTAL,M,MED_E,EUR,RO	2482 	2376 	2205 	2071 	2085 	2132 	2067 	2205 	1992 	1630 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,RS	2562 	2544 	2386 	2420 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,SE	25690 	25743 b	27664 	26942 	25265 	23040 	20179 	21664 	20982 	19291 	18282 	17940 	17721 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,SI	12546 	12517 	12075 	12037 	12286 	12209 	11904 	12078 	11111 	10123 	9467 	8966 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,SK	7080 	7044 	6928 	6846 	7088 	6402 	6225 	5823 	4922 	4094 	3379 	2913 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,TR	: 	3405 	3537 	3473 	3262 	3364 	2796 	3087 	2943 	2726 	2373 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,UK	21549 	21486 	21087 	19119 	19535 b	17561 	17714 	16742 	19619 	21800 	20113 	19109 	: 	: 	18554 	15993 	14325 	14106 	11484 	10458 	10809 
